,Напряжение бортовой сети,Количество топлива,Напряжение аккумуляторной батареи,Оценка риска,Источник риска
9490,12.375682,16.775059,11.023687,0.7890394041233643,Падает напряжение аккумуляторной батареи
9500,12.343026,16.728093,11.035392,0.7875508479016549,Падает напряжение аккумуляторной батареи
9510,12.303055,16.684234,11.04698,0.7860634445343204,Падает напряжение аккумуляторной батареи
9520,12.33722,16.649767,11.058453,0.7852570390737483,Падает напряжение аккумуляторной батареи
9530,12.372744,16.634165,11.069811,0.7839629425455361,Падает напряжение аккумуляторной батареи
9540,12.376961,16.621192,11.081057,0.7823518745604212,Падает напряжение аккумуляторной батареи
9550,12.345996,16.608219,11.092191,0.7806165669301455,Падает напряжение аккумуляторной батареи
9560,12.334022,16.582961,11.103213,0.7788495609585997,Падает напряжение аккумуляторной батареи
9570,12.324273,16.550192,11.114127,0.7771835330419412,Падает напряжение аккумуляторной батареи
9580,12.351415,16.517716,11.124931,0.7756390517769264,Падает напряжение аккумуляторной батареи
9590,12.390496,16.489789,11.135628,0.7741544033688978,Падает напряжение аккумуляторной батареи
9600,12.405585,16.463864,11.146219,0.7715472215988125,Падает напряжение аккумуляторной батареи
9610,12.403809,16.429052,11.156704,0.769638673158253,Падает напряжение аккумуляторной батареи
9620,12.36411,16.373959,11.167085,0.7680806909980943,Падает напряжение аккумуляторной батареи
9630,12.343986,16.313899,11.177363,0.7668505070010603,Падает напряжение аккумуляторной батареи
9640,12.361939,16.274475,11.187538,0.7658062302755748,Падает напряжение аккумуляторной батареи
9650,12.401465,16.2347,11.197613,0.7646686433153664,Падает напряжение аккумуляторной батареи
9660,12.420476,16.194743,11.207586,0.7624312575524088,Падает напряжение аккумуляторной батареи
9670,12.407704,16.156921,11.217461,0.7608795624804654,Падает напряжение аккумуляторной батареи
9680,12.369145,16.123773,11.227238,0.7595751478058695,Падает напряжение аккумуляторной батареи
9690,12.340249,16.092632,11.236917,0.7583326005081346,Падает напряжение аккумуляторной батареи
9700,12.347584,16.046181,11.2465,0.7573186046684985,Падает напряжение аккумуляторной батареи
9710,12.326686,15.997894,11.255987,0.756352317988445,Падает напряжение аккумуляторной батареи
9720,12.359137,15.950605,11.26538,0.7561959667402491,Падает напряжение аккумуляторной батареи
9730,12.357386,15.902015,11.27468,0.7555837476635181,Падает напряжение аккумуляторной батареи
9740,12.323039,15.849998,11.283887,0.7548341692216984,Падает напряжение аккумуляторной батареи
9750,12.287675,15.796503,11.293002,0.7542919233236225,Падает напряжение аккумуляторной батареи
9760,12.256464,15.750917,11.302027,0.7556722156596783,Падает напряжение аккумуляторной батареи
9770,12.287646,15.72318,11.310962,0.7574659033324798,Падает напряжение аккумуляторной батареи
9780,12.325212,15.703114,11.319808,0.7574709256728474,Заканчивается топливо
9790,12.334622,15.682965,11.328566,0.7567526211576051,Заканчивается топливо
9800,12.307224,15.647641,11.337237,0.7557787661233217,Заканчивается топливо
9810,12.347625,15.60711,11.345822,0.7548660305271381,Заканчивается топливо
9820,12.332867,15.568768,11.354321,0.7540452187576836,Заканчивается топливо
9830,12.355931,15.538495,11.362736,0.7532626971684361,Заканчивается топливо
9840,12.395616,15.511727,11.371067,0.7524233417893403,Заканчивается топливо
9850,12.415436,15.479447,11.379315,0.7496915263715263,Заканчивается топливо
9860,12.34711,15.433112,11.387481,0.7470085002850745,Заканчивается топливо
9870,12.307547,15.380719,11.395565,0.7456698145185712,Заканчивается топливо
9880,12.283065,15.331709,11.40357,0.7449072848509455,Заканчивается топливо
9890,12.296169,15.29387,11.411494,0.7457819792204909,Заканчивается топливо
9900,12.334812,15.260874,11.41934,0.7457187199153443,Заканчивается топливо
9910,12.373254,15.218602,11.427108,0.7452641549487755,Заканчивается топливо
9920,12.365575,15.168255,11.434798,0.7447729815035773,Заканчивается топливо
9930,12.328622,15.12424,11.442412,0.7443725045609919,Заканчивается топливо
9940,12.296372,15.083421,11.44995,0.7439380420093671,Заканчивается топливо
9950,12.298474,15.04187,11.457413,0.7434781793542207,Заканчивается топливо
9960,12.315601,14.99843,11.464802,0.7430303021653892,Заканчивается топливо
9970,12.350803,14.951981,11.472117,0.7418217853312297,Заканчивается топливо
9980,12.354321,14.893951,11.47936,0.7411660710919097,Заканчивается топливо
9990,12.322919,14.830886,11.48653,0.7408768300411092,Заканчивается топливо
10000,12.285469,14.773011,11.49363,0.7407975857727698,Заканчивается топливо
10010,12.286762,14.7295,11.500658,0.7414155805006439,Заканчивается топливо
10020,12.314414,14.692192,11.507617,0.7414704811947956,Заканчивается топливо
10030,12.353362,14.664308,11.514506,0.7412497382970675,Заканчивается топливо
10040,12.367798,14.65109,11.521327,0.7408230137953565,Заканчивается топливо
10050,12.344449,14.638117,11.52808,0.740150568965521,Заканчивается топливо
10060,12.346152,14.624826,11.534765,0.7393883842719473,Заканчивается топливо
10070,12.326639,14.59433,11.541385,0.7386105871668407,Заканчивается топливо
10080,12.345218,14.55546,11.547938,0.7380486011034382,Заканчивается топливо
10090,12.384809,14.516645,11.554426,0.7376005583175722,Заканчивается топливо
10100,12.409012,14.483224,11.56085,0.7355604549612842,Заканчивается топливо
10110,12.343706,14.452185,11.567209,0.7338357788269632,Заканчивается топливо
10120,12.30498,14.428732,11.573506,0.7329698654656938,Заканчивается топливо
10130,12.276572,14.415725,11.579739,0.7336895286065939,Заканчивается топливо
10140,12.284597,14.402752,11.585911,0.735296355565555,Заканчивается топливо
10150,12.321677,14.389779,11.592021,0.7354655301100286,Заканчивается топливо
10160,12.38883,14.362356,11.598071,0.7351069581017942,Заканчивается топливо
10170,12.386379,14.326487,11.60406,0.7347428583276779,Заканчивается топливо
10180,12.351684,14.287635,11.60999,0.7344863620822695,Заканчивается топливо
10190,12.316646,14.247287,11.61586,0.7343159306618419,Заканчивается топливо
10200,12.313478,14.20636,11.621673,0.7342185091767108,Заканчивается топливо
10210,12.37777,14.168656,11.627427,0.7341655678598367,Заканчивается топливо
10220,12.415104,14.138214,11.633124,0.7335850750053445,Заканчивается топливо
10230,12.423829,14.110891,11.638765,0.7313941779622657,Заканчивается топливо
10240,12.395926,14.075319,11.644349,0.7304124109493344,Заканчивается топливо
10250,12.357049,14.020103,11.649878,0.7299956121799884,Заканчивается топливо
10260,12.323766,13.958729,11.655352,0.7300640888741567,Заканчивается топливо
10270,12.347397,13.918941,11.660771,0.7304110240091788,Заканчивается топливо
10280,12.387042,13.887768,11.666137,0.7305838046855684,Заканчивается топливо
10290,12.40625,13.866904,11.671449,0.7299152494294852,Заканчивается топливо
10300,12.387361,13.853357,11.676708,0.7294548549764575,Заканчивается топливо
10310,12.343573,13.840384,11.681915,0.7289733373588657,Заканчивается топливо
10320,12.319648,13.827411,11.68707,0.7284814921525462,Заканчивается топливо
10330,12.333415,13.814304,11.692173,0.7282578618379996,Заканчивается топливо
10340,12.372215,13.787455,11.697226,0.7278822205872658,Заканчивается топливо
10350,12.400376,13.755613,11.702229,0.7276482852117794,Заканчивается топливо
10360,12.330374,13.719942,11.707182,0.72754549049679,Заканчивается топливо
10370,12.293165,13.679066,11.712086,0.7275535311497578,Заканчивается топливо
10380,12.26133,13.635993,11.71694,0.7293853305375447,Заканчивается топливо
10390,12.264134,13.59699,11.721747,0.7322690816101927,Заканчивается топливо
10400,12.298999,13.568104,11.726506,0.7334456538042533,Заканчивается топливо
10410,12.373639,13.543577,11.731217,0.7338574220442475,Заканчивается топливо
10420,12.376458,13.519362,11.735882,0.7339318080279962,Заканчивается топливо
10430,12.344631,13.49297,11.7405,0.7338718522595431,Заканчивается топливо
10440,12.307422,13.46561,11.745072,0.7337975574767792,Заканчивается топливо
10450,12.29904,13.442503,11.749598,0.7337523844230085,Заканчивается топливо
10460,12.300365,13.4294,11.75408,0.7336636580140824,Заканчивается топливо
10470,12.339166,13.416426,11.758517,0.7332390649812033,Заканчивается топливо
10480,12.352945,13.391489,11.76291,0.7306257518615502,Заканчивается топливо
10490,12.329031,13.339576,11.767259,0.7296322716928891,Заканчивается топливо
10500,12.289411,13.295298,11.771565,0.7296451092098437,Заканчивается топливо
10510,12.349476,13.248041,11.775828,0.7305425639165768,Заканчивается топливо
10520,12.368678,13.200067,11.780048,0.7311999891373171,Заканчивается топливо
10530,12.408322,13.151857,11.784227,0.7318019657509127,Заканчивается топливо
10540,12.431965,13.109502,11.788364,0.7323789309859334,Заканчивается топливо
10550,12.417869,13.082937,11.79246,0.7328633830875708,Заканчивается топливо
10560,12.368974,13.069908,11.796515,0.7330776507012498,Заканчивается топливо
10570,12.341062,13.046963,11.80053,0.7329956866240344,Заканчивается топливо
10580,12.349774,12.993977,11.804504,0.7329606442119883,Заканчивается топливо
10590,12.387101,12.950801,11.80844,0.7301115061160253,Заканчивается топливо
10600,12.418724,12.909635,11.812336,0.7293879246485965,Заканчивается топливо
10610,12.353855,12.876345,11.816193,0.7294234706489267,Заканчивается топливо
10620,12.318818,12.857167,11.820012,0.729622130438049,Заканчивается топливо
10630,12.284117,12.844181,11.823793,0.7310773003035358,Заканчивается топливо
10640,12.281651,12.825234,11.827536,0.7337136643624722,Заканчивается топливо
10650,12.313688,12.799515,11.831242,0.7348115610163057,Заканчивается топливо
10660,12.382836,12.768328,11.834911,0.7352973412880326,Заканчивается топливо
10670,12.390876,12.726939,11.838544,0.7356493555518345,Заканчивается топливо
10680,12.362476,12.681194,11.842141,0.7361100409702639,Заканчивается топливо
10690,12.32375,12.638583,11.845701,0.7366812089252354,Заканчивается топливо
10700,12.310303,12.605505,11.849227,0.7372633798010955,Заканчивается топливо
10710,12.306953,12.576553,11.852717,0.7377049112418776,Заканчивается топливо
10720,12.346543,12.540157,11.856173,0.7380338441731198,Заканчивается топливо
10730,12.365132,12.485176,11.859594,0.7368524960709081,Заканчивается топливо
10740,12.345628,12.422188,11.862981,0.7370157505010085,Заканчивается топливо
10750,12.305963,12.356874,11.866334,0.7378116502522849,Заканчивается топливо
10760,12.317565,12.291814,11.869654,0.7389492750738964,Заканчивается топливо
10770,12.331991,12.22693,11.872941,0.7401559543250551,Заканчивается топливо
10780,12.370937,12.175935,11.876196,0.7414035963232701,Заканчивается топливо
10790,12.398598,12.155278,11.879417,0.7424330071519494,Заканчивается топливо
10800,12.389542,12.142301,11.882607,0.7428862216131082,Заканчивается топливо
10810,12.374742,12.120591,11.885765,0.7430034657356837,Заканчивается топливо
10820,12.343335,12.065661,11.888892,0.7431458037376772,Заканчивается топливо
10830,12.34684,12.023277,11.891988,0.7438546163755383,Заканчивается топливо
10840,12.382037,11.977898,11.895052,0.7438633101989087,Заканчивается топливо
10850,12.416565,11.928768,11.898087,0.7435059927651033,Заканчивается топливо
10860,12.417063,11.8781,11.901091,0.7432766408313428,Заканчивается топливо
10870,12.38482,11.822209,11.904065,0.7438161694619314,Заканчивается топливо
10880,12.347863,11.770545,11.90701,0.7447308470929628,Заканчивается топливо
10890,12.340171,11.728048,11.909925,0.7457238816023828,Заканчивается топливо
10900,12.368815,11.686605,11.912811,0.7467835423667757,Заканчивается топливо
10910,12.315226,11.649095,11.915669,0.7476636181620266,Заканчивается топливо
10920,12.328336,11.613294,11.918498,0.7498909109847111,Заканчивается топливо
10930,12.303864,11.575448,11.921299,0.7511036739749568,Заканчивается топливо
10940,12.264303,11.532117,11.924072,0.752654441343819,Заканчивается топливо
10950,12.246025,11.486421,11.926818,0.7560820826751748,Заканчивается топливо
10960,12.323566,11.440974,11.929536,0.7589831369524593,Заканчивается топливо
10970,12.363254,11.397606,11.932227,0.7606082309051223,Заканчивается топливо
10980,12.386327,11.355149,11.934891,0.7617439363489387,Заканчивается топливо
10990,12.371576,11.315952,11.937529,0.7626841140871625,Заканчивается топливо
11000,12.332563,11.283122,11.940141,0.763489607845546,Заканчивается топливо
11010,12.315203,11.239175,11.942726,0.7641490511679668,Заканчивается топливо
11020,12.324601,11.186715,11.945286,0.7649570490821229,Заканчивается топливо
11030,12.362163,11.125138,11.947821,0.765971521674682,Заканчивается топливо
11040,12.393355,11.066772,11.95033,0.7632935226419014,Заканчивается топливо
11050,12.389499,11.028355,11.952814,0.7631618552891051,Заканчивается топливо
11060,12.311567,10.994102,11.955274,0.7636175984289707,Заканчивается топливо
11070,12.277211,10.961642,11.957709,0.764422239082424,Заканчивается топливо
11080,12.275447,10.929564,11.96012,0.7670467424176584,Заканчивается топливо
11090,12.307895,10.897132,11.962507,0.7685307354827737,Заканчивается топливо
11100,12.344721,10.864534,11.96487,0.7694798328213592,Заканчивается топливо
11110,12.405239,10.82712,11.967209,0.7702409849803542,Заканчивается топливо
11120,12.376356,10.779534,11.969526,0.7710216352705908,Заканчивается топливо
11130,12.337794,10.727585,11.971819,0.771983763685875,Заканчивается топливо
11140,12.32501,10.681173,11.974089,0.7731079520173981,Заканчивается топливо
11150,12.349758,10.642044,11.976337,0.7741980137393234,Заканчивается топливо
11160,12.360094,10.600333,11.978563,0.7751487812130535,Заканчивается топливо
11170,12.378057,10.563984,11.980766,0.7743400714902142,Заканчивается топливо
11180,12.357943,10.532156,11.982947,0.773629353405612,Заканчивается топливо
11190,12.318243,10.482916,11.985107,0.7738023643954612,Заканчивается топливо
11200,12.295457,10.432581,11.987245,0.7749894752200241,Заканчивается топливо
11210,12.310696,10.373097,11.989362,0.7774251191704606,Заканчивается топливо
11220,12.349775,10.330457,11.991458,0.7792840489525805,Заканчивается топливо
11230,12.376926,10.291643,11.993533,0.7806202354978954,Заканчивается топливо
11240,12.367188,10.249601,11.995588,0.7816916047215934,Заканчивается топливо
11250,12.329513,10.208356,11.997621,0.7827243891023774,Заканчивается топливо
11260,12.26205,10.164096,11.999635,0.7837261704503704,Заканчивается топливо
11270,12.266253,10.108875,12.001629,0.7865105839610232,Заканчивается топливо
11280,12.301771,10.048893,12.003603,0.7884232235169177,Заканчивается топливо
11290,12.335946,9.9856342,12.005557,0.7901085272067199,Заканчивается топливо
11300,12.337358,9.9422447,12.007492,0.791775831325745,Заканчивается топливо
11310,12.379491,9.900702,12.009407,0.7930726947245957,Заканчивается топливо
11320,12.342803,9.8600048,12.011304,0.7941904895516384,Заканчивается топливо
11330,12.335802,9.8217455,12.013181,0.7952404936170115,Заканчивается топливо
11340,12.364929,9.7845402,12.01504,0.7962227632997355,Заканчивается топливо
11350,12.403405,9.7484351,12.01688,0.7969555002329398,Заканчивается топливо
11360,12.355312,9.7139915,12.018702,0.7960426647467528,Заканчивается топливо
11370,12.330285,9.6802519,12.020506,0.794582268368278,Заканчивается топливо
11380,12.290796,9.6458726,12.022292,0.7948546551195735,Заканчивается топливо
11390,12.273145,9.609668,12.024061,0.7974290608953105,Заканчивается топливо
11400,12.293562,9.5726746,12.025811,0.799815373759347,Заканчивается топливо
11410,12.393888,9.5321115,12.027544,0.8013035065608286,Заканчивается топливо
11420,12.416389,9.4844412,12.02926,0.8025318401249184,Заканчивается топливо
11430,12.400987,9.4337282,12.030959,0.8037907038858187,Заканчивается топливо
11440,12.361846,9.3862323,12.032641,0.8051115445868047,Заканчивается топливо
11450,12.334953,9.3475884,12.034306,0.8064043038225286,Заканчивается топливо
11460,12.346033,9.3127674,12.035955,0.8075257025946342,Заканчивается топливо
11470,12.383819,9.2764339,12.037587,0.8085127289561315,Заканчивается топливо
11480,12.41457,9.2343785,12.039203,0.808537122943399,Заканчивается топливо
11490,12.410015,9.1898366,12.040803,0.8073661329224436,Заканчивается топливо
11500,12.374342,9.1472664,12.042387,0.8077235999851643,Заканчивается топливо
11510,12.259084,9.1105274,12.043956,0.8086086400113289,Заканчивается топливо
11520,12.258018,9.0763107,12.045508,0.8130024073487736,Заканчивается топливо
11530,12.290866,9.0402136,12.047046,0.8152494676644899,Заканчивается топливо
11540,12.327422,8.9984573,12.048568,0.8167032343951806,Заканчивается топливо
11550,12.334077,8.9542521,12.050074,0.8179646141008501,Заканчивается топливо
11560,12.328989,8.9121891,12.051566,0.8192061101346011,Заканчивается топливо
11570,12.290604,8.8762965,12.053043,0.8203791488203642,Заканчивается топливо
11580,12.278488,8.8430714,12.054505,0.8214323754520323,Заканчивается топливо
11590,12.303782,8.8063286,12.055953,0.8223916892275606,Заканчивается топливо
11600,12.343232,8.7603358,12.057386,0.823387005244478,Заканчивается топливо
11610,12.326227,8.7103526,12.058805,0.823703247920249,Заканчивается топливо
11620,12.305508,8.6612588,12.06021,0.8247352120304905,Заканчивается топливо
11630,12.265786,8.6166658,12.061601,0.826017014350856,Заканчивается топливо
11640,12.243579,8.5740369,12.062978,0.8278356788930463,Заканчивается топливо
11650,12.259305,8.5288249,12.064342,0.8302018186248274,Заканчивается топливо
11660,12.312363,8.4768174,12.065691,0.8318995895302589,Заканчивается топливо
11670,12.338997,8.4218782,12.067028,0.8334823277049468,Заканчивается топливо
11680,12.328578,8.368849,12.068351,0.8350844837947333,Заканчивается топливо
11690,12.290685,8.3218092,12.069661,0.8366564540995454,Заканчивается топливо
11700,12.260158,8.2773634,12.070958,0.8380990168749118,Заканчивается топливо
11710,12.281733,8.2388328,12.072242,0.8394510744251734,Заканчивается топливо
11720,12.317561,8.1961805,12.073513,0.8406533846346591,Заканчивается топливо
11730,12.351372,8.1586539,12.074772,0.8412746704747365,Заканчивается топливо
11740,12.352081,8.1226947,12.076018,0.842163906535075,Заканчивается топливо
11750,12.319036,8.0849713,12.077251,0.8431560654969733,Заканчивается топливо
11760,12.292162,8.046426,12.078473,0.8442242700564799,Заканчивается топливо
11770,12.285854,8.0102498,12.079682,0.8453400992858424,Заканчивается топливо
11780,12.315455,7.9691127,12.080879,0.8464310671510592,Заканчивается топливо
11790,12.35375,7.9213855,12.082064,0.8468101456153235,Заканчивается топливо
11800,12.365531,7.8796171,12.083238,0.847722264263482,Заканчивается топливо
11810,12.411946,7.8478594,12.0844,0.8488634647465965,Заканчивается топливо
11820,12.372545,7.820362,12.08555,0.8498845056470141,Заканчивается топливо
11830,12.355527,7.7929606,12.086689,0.8507752903707759,Заканчивается топливо
11840,12.376544,7.7629871,12.087816,0.8516223186776084,Заканчивается топливо
11850,12.416272,7.731875,12.088932,0.8525027455721546,Заканчивается топливо
11860,12.343605,7.7049349,12.090037,0.8523699487207577,Заканчивается топливо
11870,12.32755,7.689617,12.091132,0.8518430480659299,Заканчивается топливо
11880,12.288295,7.6766436,12.092215,0.8524908119760246,Заканчивается топливо
11890,12.261923,7.6636703,12.093287,0.854333334000549,Заканчивается топливо
11900,12.272681,7.650697,12.094349,0.8561574147606734,Заканчивается топливо
11910,12.362729,7.6377237,12.0954,0.8570569124069163,Заканчивается топливо
11920,12.393034,7.6247505,12.096441,0.8576172404448935,Заканчивается топливо
11930,12.387781,7.599786,12.097472,0.8580446640601116,Заканчивается топливо
11940,12.351803,7.5657564,12.098492,0.8586673034738707,Заканчивается топливо
11950,12.318179,7.5269334,12.099502,0.8595540939063534,Заканчивается топливо
11960,12.336433,7.4826115,12.100502,0.8606456655212064,Заканчивается топливо
11970,12.369673,7.4359908,12.101492,0.8619289731954722,Заканчивается топливо
11980,12.405948,7.3900731,12.102472,0.8629745957449462,Заканчивается топливо
11990,12.411909,7.3471548,12.103442,0.8627805439297863,Заканчивается топливо
12000,12.382075,7.3055422,12.104403,0.8635841202335126,Заканчивается топливо
12010,12.306551,7.2674397,12.105354,0.8647282780065466,Заканчивается топливо
12020,12.295104,7.23598,12.106296,0.8662965124895303,Заканчивается топливо
12030,12.320937,7.2073594,12.107228,0.8678706592781097,Заканчивается топливо
12040,12.360296,7.1803784,12.108152,0.8690289426455371,Заканчивается топливо
12050,12.376995,7.1550475,12.109065,0.8699907953913725,Заканчивается топливо
12060,12.355094,7.130401,12.10997,0.8708465748903376,Заканчивается топливо
12070,12.315363,7.0976286,12.110866,0.8716478043593527,Заканчивается топливо
12080,12.293743,7.0470607,12.111753,0.8726049055640862,Заканчивается топливо
12090,12.310112,6.9888525,12.112631,0.8740464339770355,Заканчивается топливо
12100,12.34942,6.9318453,12.1135,0.8757911763519344,Заканчивается топливо
12110,12.353335,6.8823831,12.114361,0.8776250966877781,Заканчивается топливо
12120,12.342237,6.8362212,12.115213,0.8793322928972278,Заканчивается топливо
12130,12.304139,6.7847325,12.116057,0.8809230625340756,Заканчивается топливо
12140,12.274066,6.7332728,12.116892,0.8825855376946592,Заканчивается топливо
12150,12.279667,6.6917341,12.117719,0.8848234253957002,Заканчивается топливо
12160,12.37413,6.6513832,12.118538,0.8865060833532867,Заканчивается топливо
12170,12.40757,6.6157601,12.119348,0.8879618715482235,Заканчивается топливо
12180,12.407576,6.5821934,12.120151,0.889234445985071,Заканчивается топливо
12190,12.374146,6.5473768,12.120945,0.8903958018686005,Заканчивается топливо
12200,12.338015,6.5085507,12.121732,0.8915410481027605,Заканчивается топливо
12210,12.245331,6.4679875,12.122511,0.8927738014310186,Заканчивается топливо
12220,12.27539,6.4284186,12.123282,0.8948172509319018,Заканчивается топливо
12230,12.313491,6.4060377,12.124045,0.8963916292405898,Заканчивается топливо
12240,12.324598,6.3930568,12.124801,0.8974256227919504,Заканчивается топливо
12250,12.2985,6.3800835,12.125549,0.898059168824632,Заканчивается топливо
12260,12.359117,6.3661952,12.12629,0.8985450823751122,Заканчивается топливо
12270,12.342745,6.3409169,12.127023,0.8989916907360164,Заканчивается топливо
12280,12.364355,6.307023,12.127749,0.8996751126942168,Заканчивается топливо
12290,12.404086,6.2580504,12.128468,0.9006351045093701,Заканчивается топливо
12300,12.42541,6.2026476,12.12918,0.9013031522573608,Заканчивается топливо
12310,12.40761,6.1478054,12.129885,0.9021964426318783,Заканчивается топливо
12320,12.368253,6.1050856,12.130582,0.903718273838163,Заканчивается топливо
12330,12.342411,6.0598176,12.131273,0.9052034384920498,Заканчивается топливо
12340,12.353845,6.0183779,12.131957,0.9057480647183511,Заканчивается топливо
12350,12.392041,5.9930819,12.132634,0.906865330111103,Заканчивается топливо
12360,12.406572,5.9800765,12.133304,0.9078272323896945,Заканчивается топливо
12370,12.400621,5.9671032,12.133968,0.9084507590480609,Заканчивается топливо
12380,12.364351,5.9419132,12.134625,0.9089512579344298,Заканчивается топливо
12390,12.331106,5.9088719,12.135275,0.9096902667802971,Заканчивается топливо
12400,12.331452,5.8634362,12.13592,0.9109294397069274,Заканчивается топливо
12410,12.293171,5.815481,12.136557,0.9123944336716365,Заканчивается топливо
12420,12.329149,5.7701871,12.137188,0.9147769155025036,Заканчивается топливо
12430,12.334413,5.7284504,12.137813,0.9166506249359062,Заканчивается топливо
12440,12.304119,5.6872942,12.138432,0.9182574475684495,Заканчивается топливо
12450,12.266119,5.6438491,12.139045,0.9197517673990668,Заканчивается топливо
12460,12.300508,5.6077567,12.139651,0.921769980005134,Заканчивается топливо
12470,12.326874,5.5818984,12.140252,0.9232908529529371,Заканчивается топливо
12480,12.366131,5.5603611,12.140846,0.9244075123010203,Заканчивается топливо
12490,12.38219,5.5449615,12.141435,0.9252803537031603,Заканчивается топливо
12500,12.360285,5.5319881,12.142018,0.9259272047360427,Заканчивается топливо
12510,12.270417,5.5190148,12.142595,0.9264333027286832,Заканчивается топливо
12520,12.249388,5.5060415,12.143165,0.9268925823540324,Заканчивается топливо
12530,12.266395,5.4865984,12.143731,0.9276341275701288,Заканчивается топливо
12540,12.305799,5.4572518,12.144291,0.9283249866501433,Заканчивается топливо
12550,12.331373,5.4232781,12.144845,0.9292190924777131,Заканчивается топливо
12560,12.417707,5.38341,12.145394,0.9302923163083473,Заканчивается топливо
12570,12.379422,5.3410638,12.145937,0.9315639861732177,Заканчивается топливо
12580,12.349814,5.2986453,12.146475,0.9329634624360859,Заканчивается топливо
12590,12.35611,5.2576872,12.147008,0.9344141359747384,Заканчивается топливо
12600,12.392523,5.2173762,12.147535,0.9358510423748194,Заканчивается топливо
12610,12.321764,5.1774328,12.148057,0.9370083752821752,Заканчивается топливо
12620,12.321059,5.1378523,12.148574,0.9377312201847426,Заканчивается топливо
12630,12.287254,5.0984222,12.149085,0.9386674045809025,Заканчивается топливо
12640,12.251422,5.0574833,12.149592,0.9403921542965628,Заканчивается топливо
12650,12.246507,5.0132253,12.150094,0.942447748432002,Заканчивается топливо
12660,12.354828,4.9675421,12.15059,0.94425749650692,Заканчивается топливо
12670,12.39273,4.9166332,12.151082,0.9459441849337238,Заканчивается топливо
12680,12.40316,4.8554958,12.151569,0.9477028859237281,Заканчивается топливо
12690,12.376535,4.8047769,12.15205,0.9497167858690858,Заканчивается топливо
12700,12.337333,4.7641487,12.152528,0.9515907444815782,Заканчивается топливо
12710,12.331955,4.7205339,12.153,0.9531886301359603,Заканчивается топливо
12720,12.354152,4.6756582,12.153468,0.9547544044099658,Заканчивается топливо
12730,12.393875,4.6345248,12.153931,0.9563377556314194,Заканчивается топливо
12740,12.414601,4.6097267,12.154389,0.9569665679009396,Заканчивается топливо
12750,12.397277,4.596728,12.154843,0.9577689186559222,Заканчивается топливо
12760,12.337211,4.5769547,12.155292,0.9583591480457112,Заканчивается топливо
12770,12.311906,4.5282686,12.155737,0.9590309402947187,Заканчивается топливо
12780,12.324011,4.4668684,12.156177,0.9606023148097891,Заканчивается топливо
12790,12.362395,4.4104852,12.156613,0.9626160823694712,Заканчивается топливо
12800,12.391768,4.3731025,12.157045,0.9646737008379647,Заканчивается топливо
12810,12.387437,4.3439768,12.157473,0.9663043355078232,Заканчивается топливо
12820,12.350885,4.3089405,12.157896,0.9675833650650429,Заканчивается топливо
12830,12.31803,4.2559001,12.158315,0.9688673024716726,Заканчивается топливо
12840,12.319079,4.1950673,12.158729,0.9705785944679032,Заканчивается топливо
12850,12.353068,4.1403266,12.15914,0.9726342876641916,Заканчивается топливо
12860,12.423233,4.1036738,12.159547,0.9746420531343211,Заканчивается топливо
12870,12.427802,4.0748456,12.159949,0.9762444471245377,Заканчивается топливо
12880,12.397057,4.03486,12.160348,0.977511677804875,Заканчивается топливо
12890,12.359269,3.9868865,12.160742,0.9789191540053734,Заканчивается топливо
12900,12.349178,3.9392578,12.161133,0.9805687054054948,Заканчивается топливо
12910,12.33302,3.8900129,12.16152,0.9823020319493595,Заканчивается топливо
12920,12.372159,3.8420178,12.161902,0.984105322848829,Заканчивается топливо
12930,12.387572,3.7946188,12.162282,0.9858675816357639,Заканчивается топливо
12940,12.365084,3.7533806,12.162657,0.9876504421499634,Заканчивается топливо
12950,12.325371,3.7166525,12.163028,0.9892924837207706,Заканчивается топливо
12960,12.33672,3.703089,12.163396,0.9907905447469527,Заканчивается топливо
12970,12.354362,3.6901157,12.16376,0.9916598738077647,Заканчивается топливо
12980,12.393851,3.6771424,12.164121,0.9922843192107301,Заканчивается топливо
12990,12.418882,3.6641692,12.164478,0.9928186042881413,Заканчивается топливо
13000,12.406442,3.6511959,12.164832,0.9933209122768315,Заканчивается топливо
13010,12.35581,3.6382226,12.165181,0.9938122919594223,Заканчивается топливо
13020,12.326674,3.6252493,12.165528,0.9943037056158976,Заканчивается топливо
13030,12.333665,3.612276,12.165871,0.9947954206136548,Заканчивается топливо
13040,12.370353,3.5993027,12.16621,0.9952860414500746,Заканчивается топливо
13050,12.403009,3.5863294,12.166547,0.9957780625744075,Заканчивается топливо
13060,12.419826,3.5733562,12.16688,0.9962707232798641,Заканчивается топливо
13070,12.385658,3.5603829,12.167209,0.9967638063374661,Заканчивается топливо
13080,12.350135,3.5474096,12.167535,0.9972572302347142,Заканчивается топливо
13090,12.345918,3.5344363,12.167858,0.9977509736381242,Заканчивается топливо
13100,12.376884,3.521463,12.168178,0.9982449847198829,Заканчивается топливо
13110,12.369885,3.5084897,12.168495,0.9987376302033493,Заканчивается топливо
13120,12.379632,3.4955165,12.168808,0.9992309714122642,Заканчивается топливо
